groupId,compound,compoundId,formula,sample,adductName,peakMz,mzmin,mzmax,rt,rtmin,rtmax,quality,peakIntensity,peakArea,peakSplineArea,peakAreaTop,peakAreaCorrected,peakAreaTopCorrected,noNoiseObs,signalBaseLineRatio,fromBlankSample
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_213,,86.967003,86.967003,86.967003,0.448,0.408,0.509,0.840,360320.25,1313647.75,1058726.25,319644.41,1306666.88,319009.78,11,122.83,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_214,,86.967003,86.967003,86.967003,0.458,0.408,0.488,0.818,355186.72,1289145.75,1048581.75,299265.91,1283495.62,298637.78,8,149.60,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_215,,86.967003,86.967003,86.967003,0.448,0.408,0.509,0.840,359689.62,1311740.75,1056438.88,318103.53,1304767.25,317468.72,11,124.48,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_216,,86.967003,86.967003,86.967003,0.447,0.408,0.509,0.840,365046.75,1322817.75,1066593.38,322627.03,1316094.12,322014.75,10,117.91,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_217,,86.967003,86.967003,86.967003,0.447,0.408,0.509,0.839,367505.47,1329856.25,1071979.88,324325.25,1323045.00,323705.31,10,97.90,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_218,,86.967003,86.967003,86.967003,0.448,0.408,0.509,0.840,355028.22,1240748.88,1003524.12,308452.72,1234300.12,307863.06,10,106.43,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_219,,86.967003,86.967003,86.967003,0.448,0.408,0.509,0.840,355573.84,1279507.62,1033469.25,314121.69,1273230.75,313551.06,11,121.11,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_22,,86.967003,86.967003,86.967003,0.428,0.396,0.478,0.791,4956.17,15561.59,12836.28,3740.94,14408.43,3612.81,9,10.32,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_220,,86.967003,86.967003,86.967003,0.448,0.408,0.488,0.842,387737.88,1394146.38,1132378.62,342281.28,1388192.62,341619.78,9,119.88,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_221,,86.967003,86.967003,86.967003,0.448,0.408,0.509,0.840,373871.94,1317358.50,1066077.75,327114.50,1310104.12,326451.88,10,119.68,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_23,,86.967003,86.967003,86.967003,0.427,0.386,0.497,0.825,6862.50,21871.27,16856.25,5129.56,19633.95,4943.12,12,18.60,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_24,,86.967003,86.967003,86.967003,0.428,0.396,0.478,0.794,4329.13,14562.20,11925.84,3389.19,13185.96,3236.27,9,14.78,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_25,,86.967003,86.967003,86.967003,0.428,0.386,0.498,0.815,6036.74,19096.22,14657.62,4456.43,17428.13,4317.42,12,15.20,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_26,,86.967003,86.967003,86.967003,0.428,0.396,0.488,0.799,5102.48,15839.89,12801.14,3880.83,14660.82,3762.92,10,20.30,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_27,,86.967003,86.967003,86.967003,0.428,0.386,0.478,0.824,5787.50,15711.31,12728.49,4149.29,14505.49,4028.70,10,23.07,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_28,,86.967003,86.967003,86.967003,0.427,0.386,0.487,0.828,5483.40,15811.36,12594.70,3973.06,14319.88,3837.47,11,22.63,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_29,,86.967003,86.967003,86.967003,0.427,0.386,0.477,0.831,6609.84,17810.36,14490.37,4770.52,16812.35,4670.72,10,28.19,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_30,,86.967003,86.967003,86.967003,0.428,0.386,0.477,0.831,6112.70,16215.45,13157.41,4370.12,14941.51,4242.72,10,27.83,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_31,,86.967003,86.967003,86.967003,0.428,0.386,0.477,0.838,16981.28,41578.74,34113.21,11880.58,40478.01,11770.51,10,69.29,0
28,glutamic acid d3 pos mix8,glutamic acid d3 pos mix8,,mtab_BIOSSCOPE_temporal_2023_061223_33,,86.967003,86.967003,86.967003,0.438,0.396,0.488,0.829,7898.68,27882.63,22372.69,6654.04,26472.13,6512.99,10,18.09,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_04,,178.966995,178.966995,178.966995,0.937,0.907,0.957,0.564,6560834.50,12775161.00,10912787.00,4176517.25,12774791.00,4176457.75,5,62815.37,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_19,,178.966995,178.966995,178.966995,0.786,0.726,0.817,0.168,111.49,642.93,552.32,87.06,339.11,56.65,10,3.47,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_20,,178.966995,178.966995,178.966995,0.817,0.756,0.837,0.080,139.07,642.13,523.82,102.79,437.40,81.37,8,4.42,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_21,,178.966995,178.966995,178.966995,0.937,0.917,1.005,0.076,183.88,587.54,531.47,125.44,364.21,103.38,8,8.33,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_210,,178.966995,178.966995,178.966995,0.927,0.897,1.035,0.376,803.49,8433.74,6647.43,703.16,4666.91,452.04,15,2.41,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_211,,178.966995,178.966995,178.966995,0.937,0.857,1.045,0.634,863.28,10322.49,7696.86,705.33,5131.30,445.74,20,2.56,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_212,,178.966995,178.966995,178.966995,0.937,0.917,1.015,0.078,826.41,6324.67,6133.28,690.41,3814.03,462.17,11,2.31,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_213,,178.966995,178.966995,178.966995,0.947,0.867,1.045,0.656,829.31,9980.16,6436.16,776.95,5467.50,537.64,18,2.13,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_214,,178.966995,178.966995,178.966995,0.937,0.897,1.035,0.783,1299.30,9054.20,6409.00,1038.06,5314.92,788.77,15,3.98,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_215,,178.966995,178.966995,178.966995,0.937,0.867,1.025,0.635,996.47,9553.48,6461.25,815.88,5246.56,561.97,17,2.52,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_216,,178.966995,178.966995,178.966995,0.937,0.907,1.025,0.479,1118.68,8302.56,7644.97,895.68,4986.42,640.56,13,2.50,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_217,,178.966995,178.966995,178.966995,0.937,0.867,1.065,0.617,930.23,12265.57,9546.63,829.06,7119.73,584.02,21,3.44,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_218,,178.966995,178.966995,178.966995,0.947,0.917,1.005,0.255,871.06,6127.78,7272.91,755.48,3327.50,475.45,10,2.53,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_219,,178.966995,178.966995,178.966995,0.937,0.857,1.035,0.532,1252.20,12915.64,9450.49,999.34,7415.78,709.79,19,2.50,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_22,,178.966995,178.966995,178.966995,0.937,0.917,0.977,0.061,129.60,414.05,406.54,97.32,255.87,75.80,5,5.29,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_220,,178.966995,178.966995,178.966995,0.937,0.837,1.015,0.657,1565.42,14301.49,10544.45,1270.19,8627.92,970.85,19,2.52,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_221,,178.966995,178.966995,178.966995,0.937,0.907,1.025,0.647,4020.10,19706.71,15588.19,3011.81,14735.06,2629.35,13,5.39,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_23,,178.966995,178.966995,178.966995,0.937,0.907,0.997,0.805,507.59,1455.94,1235.01,350.54,1218.09,326.19,9,11.96,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_24,,178.966995,178.966995,178.966995,0.937,0.897,0.997,0.831,1463.12,3219.07,2683.55,981.07,3058.88,964.52,8,86.87,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_25,,178.966995,178.966995,178.966995,0.917,0.887,0.967,0.805,1350.87,3349.58,2841.40,943.92,3065.93,912.28,8,29.74,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_26,,178.966995,178.966995,178.966995,0.917,0.877,0.967,0.828,19853.77,41688.61,35058.54,12975.09,41291.74,12935.38,10,131.54,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_27,,178.966995,178.966995,178.966995,0.917,0.877,0.937,0.300,92411.11,190480.23,162305.91,60657.86,190149.36,60611.94,6,792.44,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_28,,178.966995,178.966995,178.966995,0.917,0.877,0.937,0.452,517639.22,1065519.00,906202.38,338126.97,1065245.75,338088.31,6,4099.28,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_29,,178.966995,178.966995,178.966995,0.917,0.877,0.937,0.548,1174312.50,2296689.50,1961540.62,749263.75,2296348.25,749217.25,6,11558.73,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_30,,178.966995,178.966995,178.966995,0.917,0.887,0.937,0.381,2779532.00,5604830.50,4775379.50,1801049.50,5604577.00,1801008.62,5,19914.63,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_31,,178.966995,178.966995,178.966995,0.917,0.877,0.937,0.635,5730481.50,11529452.00,9818530.00,3695020.75,11529029.00,3694963.75,6,30993.08,0
30,glutathione pos,glutathione pos,,mtab_BIOSSCOPE_temporal_2023_061223_33,,178.966995,178.966995,178.966995,0.817,0.786,0.847,0.088,130.91,335.98,391.26,86.42,197.63,66.60,4,4.08,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_04,,161.882996,161.882996,161.882996,0.936,0.906,0.956,0.548,3807492.00,7327488.00,6268056.50,2416089.50,7327150.00,2416034.75,5,49892.58,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_19,,161.882996,161.882996,161.882996,1.104,1.064,1.163,0.527,134.53,628.61,476.09,97.30,324.69,69.04,10,4.76,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_20,,161.882996,161.882996,161.882996,0.826,0.765,0.836,0.064,112.74,580.56,676.09,91.64,320.80,57.12,7,2.23,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_21,,161.882996,161.882996,161.882996,0.946,0.916,1.034,0.516,135.84,814.92,579.80,114.18,546.58,91.93,10,6.06,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_210,,161.882996,161.882996,161.882996,1.084,1.044,1.115,0.809,16655.58,58661.39,50793.14,13817.41,48399.23,12534.64,8,8.01,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_211,,161.882996,161.882996,161.882996,1.094,1.054,1.163,0.814,16411.23,70892.80,53273.93,14062.58,55295.69,12762.82,12,7.98,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_212,,161.882996,161.882996,161.882996,1.095,1.054,1.153,0.816,15226.32,64437.42,49951.03,13015.45,50454.97,11744.32,11,6.61,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_213,,161.882996,161.882996,161.882996,1.094,1.054,1.133,0.825,16311.41,62205.34,51716.36,13917.79,50881.76,12659.61,9,8.05,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_214,,161.882996,161.882996,161.882996,1.094,1.054,1.143,0.820,17311.09,69285.21,55457.96,14611.83,56183.49,13301.65,10,7.51,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_215,,161.882996,161.882996,161.882996,1.094,1.054,1.163,0.816,14936.83,65225.81,48861.11,12813.12,49712.30,11520.33,12,7.05,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_216,,161.882996,161.882996,161.882996,1.094,1.054,1.133,0.823,16590.33,63350.52,52891.52,14093.30,53231.60,12968.97,9,7.02,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_217,,161.882996,161.882996,161.882996,1.094,1.054,1.163,0.817,16473.56,70672.15,53034.11,13969.62,54594.05,12629.78,12,8.12,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_218,,161.882996,161.882996,161.882996,1.094,1.044,1.143,0.828,17185.18,66887.76,52310.47,14272.45,54139.66,13113.53,11,9.01,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_219,,161.882996,161.882996,161.882996,1.094,1.054,1.133,0.821,16289.16,63758.39,52490.16,13911.70,51339.52,12531.82,9,7.57,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_22,,161.882996,161.882996,161.882996,0.926,0.876,0.946,0.085,152.51,748.61,827.53,128.70,422.25,87.89,8,2.90,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_220,,161.882996,161.882996,161.882996,1.094,1.054,1.143,0.823,17441.22,67421.00,54243.19,14562.81,52515.58,13072.27,10,8.80,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_221,,161.882996,161.882996,161.882996,1.094,1.054,1.143,0.822,17504.46,69557.45,55309.76,14770.88,54468.86,13262.02,10,7.96,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_23,,161.882996,161.882996,161.882996,0.936,0.916,0.966,0.060,284.08,734.62,773.95,208.62,611.53,188.54,5,7.80,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_24,,161.882996,161.882996,161.882996,0.936,0.896,0.976,0.816,692.82,1835.37,1570.11,496.94,1578.95,468.11,8,16.81,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_25,,161.882996,161.882996,161.882996,0.916,0.866,0.956,0.707,573.50,1930.63,1551.77,415.26,1601.30,381.84,10,9.44,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_26,,161.882996,161.882996,161.882996,0.916,0.876,0.976,0.828,12053.19,25725.54,21414.48,7885.77,25288.59,7845.66,10,95.87,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_27,,161.882996,161.882996,161.882996,0.916,0.876,0.936,0.571,58867.19,117413.05,100353.58,37952.32,117074.59,37903.83,7,462.13,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_28,,161.882996,161.882996,161.882996,0.916,0.876,0.936,0.383,321943.16,641314.25,547282.69,207165.80,641056.50,207127.81,4,8397.03,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_29,,161.882996,161.882996,161.882996,0.916,0.886,0.936,0.467,693663.31,1333603.62,1141066.00,439498.09,1333397.12,439463.72,5,18126.40,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_30,,161.882996,161.882996,161.882996,0.916,0.886,0.936,0.435,1686142.12,3323666.50,2838024.00,1081923.12,3323374.50,1081876.00,5,11737.76,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_31,,161.882996,161.882996,161.882996,0.916,0.886,0.936,0.506,3401299.25,6685067.00,5705792.00,2170199.75,6684713.00,2170142.50,5,24372.97,0
32,glutathione pos confirm,glutathione pos confirm,,mtab_BIOSSCOPE_temporal_2023_061223_33,,161.882996,161.882996,161.882996,0.745,0.715,0.785,0.682,147.76,451.59,552.37,104.86,285.67,83.45,7,5.91,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_04,,89.883003,89.883003,89.883003,0.652,0.612,0.725,0.813,12813170.00,30898472.00,24660198.00,8486155.00,30894510.00,8485824.00,12,87.12,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_19,,89.883003,89.883003,89.883003,0.612,0.592,0.662,0.056,318.68,1672.27,1226.72,276.06,589.42,138.74,7,2.02,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_20,,89.883003,89.883003,89.883003,0.795,0.765,0.826,0.076,242.15,1398.99,1261.01,231.42,550.39,109.44,6,1.35,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_21,,89.883003,89.883003,89.883003,0.775,0.755,0.826,0.067,361.29,1917.78,1846.01,297.51,866.62,166.12,8,2.02,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_210,,89.883003,89.883003,89.883003,0.512,0.491,0.612,0.066,2706.78,13967.17,10907.37,2003.73,11597.77,1838.02,12,7.37,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_211,,89.883003,89.883003,89.883003,0.512,0.490,0.642,0.071,2601.69,15380.53,11350.82,1956.39,12659.72,1803.36,15,6.57,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_212,,89.883003,89.883003,89.883003,0.512,0.491,0.622,0.064,2617.44,15165.38,10184.46,2042.78,12733.93,1890.27,13,5.21,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_213,,89.883003,89.883003,89.883003,0.512,0.480,0.612,0.374,2780.88,14798.66,9880.12,2091.78,12423.14,1936.31,12,5.75,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_214,,89.883003,89.883003,89.883003,0.512,0.491,0.632,0.064,3012.78,17025.69,12769.00,2269.46,14511.14,2122.78,14,7.64,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_215,,89.883003,89.883003,89.883003,0.702,0.612,0.785,0.820,3105.89,23234.46,15908.22,2787.94,20083.07,2612.87,18,6.04,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_216,,89.883003,89.883003,89.883003,0.702,0.622,0.775,0.827,4361.72,26056.76,18151.04,3819.84,23208.62,3641.83,16,7.68,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_217,,89.883003,89.883003,89.883003,0.702,0.632,0.806,0.825,4142.27,30151.37,20874.45,3927.85,26680.35,3735.01,18,8.36,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_218,,89.883003,89.883003,89.883003,0.702,0.632,0.795,0.829,6881.31,44471.99,31075.78,6183.56,41429.27,6004.58,17,10.62,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_219,,89.883003,89.883003,89.883003,0.702,0.642,0.775,0.832,14005.20,75489.12,54674.99,12413.92,72489.82,12199.68,14,11.84,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_22,,89.883003,89.883003,89.883003,0.652,0.632,0.725,0.111,2527.35,7831.32,6272.61,1787.57,6537.06,1657.29,10,12.82,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_220,,89.883003,89.883003,89.883003,0.702,0.642,0.775,0.833,36504.37,191606.02,140098.97,32458.12,188640.72,32246.31,14,14.43,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_221,,89.883003,89.883003,89.883003,0.702,0.642,0.775,0.834,82898.12,430429.91,317667.84,73690.60,427319.81,73468.46,14,16.24,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_23,,89.883003,89.883003,89.883003,0.652,0.622,0.724,0.780,7171.70,19056.33,14741.39,4790.38,17659.67,4663.23,11,24.93,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_24,,89.883003,89.883003,89.883003,0.652,0.622,0.735,0.781,13164.23,37469.93,27918.29,8869.12,35658.46,8718.11,12,29.77,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_25,,89.883003,89.883003,89.883003,0.652,0.632,0.745,0.160,14654.76,47257.91,34549.42,9956.72,45616.54,9819.94,12,41.38,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_26,,89.883003,89.883003,89.883003,0.652,0.622,0.725,0.811,157465.33,378496.75,299728.22,103885.69,376966.03,103746.53,11,54.89,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_27,,89.883003,89.883003,89.883003,0.652,0.612,0.725,0.815,516245.06,1207495.00,970672.94,342313.66,1205260.88,342124.97,11,93.72,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_28,,89.883003,89.883003,89.883003,0.652,0.612,0.724,0.793,1603492.75,3691197.50,2975614.00,1055370.88,3688757.25,1055167.38,12,117.28,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_29,,89.883003,89.883003,89.883003,0.652,0.612,0.724,0.797,3037147.00,7333201.50,5890561.00,2047078.88,7330565.50,2046859.00,12,101.81,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_30,,89.883003,89.883003,89.883003,0.652,0.612,0.725,0.806,6788315.00,16928748.00,13604590.00,4663580.50,16926400.00,4663385.00,11,91.61,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_31,,89.883003,89.883003,89.883003,0.652,0.612,0.724,0.789,12592222.00,32293858.00,25840920.00,8721267.00,32291302.00,8721053.00,12,80.72,0
38,homocysteine,homocysteine,,mtab_BIOSSCOPE_temporal_2023_061223_33,,89.883003,89.883003,89.883003,0.522,0.501,0.612,0.062,252.45,2107.55,1266.12,194.42,1276.42,125.59,11,1.59,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_04,,55.966999,55.966999,55.966999,0.651,0.611,0.724,0.813,5909564.50,14643636.00,11670442.00,3971542.25,14636637.00,3970952.75,10,77.42,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_19,,55.966999,55.966999,55.966999,0.805,0.714,0.825,0.055,1237.66,12083.11,7924.87,1223.21,9037.41,969.38,12,1.05,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_20,,55.966999,55.966999,55.966999,0.885,0.701,0.965,0.508,1858.13,28798.73,20911.11,1750.70,21015.40,1452.77,25,4.80,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_21,,55.966999,55.966999,55.966999,0.885,0.794,0.965,0.645,1761.44,20204.37,13580.61,1642.03,15000.66,1345.85,16,1.82,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_210,,55.966999,55.966999,55.966999,0.581,0.490,0.691,0.650,6547.20,64604.98,47079.57,5957.13,55734.07,5518.11,20,6.68,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_211,,55.966999,55.966999,55.966999,0.621,0.489,0.681,0.504,6355.05,61798.62,46088.87,6088.89,52920.45,5626.80,19,6.90,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_212,,55.966999,55.966999,55.966999,0.591,0.490,0.691,0.678,6510.32,65282.57,48247.54,6183.67,56609.48,5754.79,20,7.18,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_213,,55.966999,55.966999,55.966999,0.591,0.489,0.691,0.669,6258.48,63587.68,47103.62,6056.76,54150.44,5590.76,20,5.54,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_214,,55.966999,55.966999,55.966999,0.611,0.490,0.714,0.589,7217.99,73457.62,50938.04,6796.54,62672.86,6309.91,22,4.99,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_215,,55.966999,55.966999,55.966999,0.591,0.489,0.661,0.538,6664.92,63616.15,49964.57,6354.65,55507.73,5883.00,17,4.08,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_216,,55.966999,55.966999,55.966999,0.581,0.499,0.661,0.645,6830.69,61990.84,46589.18,6110.29,54329.39,5646.26,17,3.88,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_217,,55.966999,55.966999,55.966999,0.611,0.489,0.661,0.765,6528.14,62433.90,48028.07,6305.18,53690.38,5796.12,17,4.27,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_218,,55.966999,55.966999,55.966999,0.611,0.490,0.661,0.532,6580.81,63147.78,47551.07,6335.31,55270.91,5876.91,17,3.85,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_219,,55.966999,55.966999,55.966999,0.701,0.651,0.784,0.739,7685.37,48677.69,34434.62,6919.34,41731.54,6423.18,14,3.19,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_22,,55.966999,55.966999,55.966999,0.885,0.701,0.955,0.525,1902.62,28862.35,20625.92,1774.17,19524.41,1405.57,25,5.16,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_220,,55.966999,55.966999,55.966999,0.701,0.651,0.774,0.802,17306.29,94593.50,71315.25,15390.84,87868.53,14873.53,13,4.76,0
39,homocysteine confirm,homocysteine confirm,,mtab_BIOSSCOPE_temporal_2023_061223_221,,55.966999,55.966999,55.966999,0.701,0.641,0.774,0.825,39361.83,204683.47,151491.02,34915.35,196704.80,34345.44,14,8.32,0
