groupId,compound,compoundId,formula,sample,adductName,peakMz,mzmin,mzmax,rt,rtmin,rtmax,quality,peakIntensity,peakArea,peakSplineArea,peakAreaTop,peakAreaCorrected,peakAreaTopCorrected,noNoiseObs,signalBaseLineRatio,fromBlankSample
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_189,,84.883003,84.883003,84.883003,3.781,3.689,3.861,0.074,6488.67,101400.36,73248.44,6290.15,14908.95,1485.07,18,1.18,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_190,,84.883003,84.883003,84.883003,3.822,3.690,3.862,0.085,6769.46,100235.03,72142.76,6229.11,9545.96,1190.52,16,1.18,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_191,,84.883003,84.883003,84.883003,3.801,3.689,3.861,0.065,6310.77,100482.66,72315.55,6107.72,13787.16,1279.84,18,1.15,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_192,,84.883003,84.883003,84.883003,3.811,3.690,3.862,0.072,6650.48,97309.16,69789.18,6329.13,9330.56,1428.10,18,1.33,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_193,,84.883003,84.883003,84.883003,3.821,3.689,3.861,0.176,8118.29,104582.05,75627.67,7578.38,21137.12,2930.87,17,1.43,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_194,,84.883003,84.883003,84.883003,3.811,3.689,3.861,0.307,6455.37,96826.21,69671.92,6270.91,13461.45,1604.80,15,1.33,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_195,,84.883003,84.883003,84.883003,3.801,3.690,3.862,0.080,6371.36,98590.34,70627.44,5926.45,10896.23,1044.34,17,1.11,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_196,,84.883003,84.883003,84.883003,3.802,3.690,3.862,0.208,12829.13,131282.03,95104.96,12115.30,37054.63,6877.31,18,2.22,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_198,,84.883003,84.883003,84.883003,3.700,3.690,3.862,0.047,6534.03,99742.92,71672.21,5842.29,13253.36,1027.69,16,1.27,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_199,,84.883003,84.883003,84.883003,3.791,3.690,3.862,0.074,6488.47,100037.59,71705.35,6059.73,13156.89,1243.55,16,1.20,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_200,,84.883003,84.883003,84.883003,3.811,3.689,3.861,0.149,6465.26,94440.88,67434.07,6222.24,9862.98,1470.90,14,1.09,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_201,,84.883003,84.883003,84.883003,3.791,3.689,3.861,0.070,6493.10,97445.66,69393.21,6021.71,10330.84,1147.56,15,1.09,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_202,,84.883003,84.883003,84.883003,3.801,3.689,3.861,0.155,7391.06,99953.78,72150.61,6995.24,12302.72,2102.83,16,1.37,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_203,,84.883003,84.883003,84.883003,3.791,3.689,3.861,0.079,7355.38,101116.11,72096.06,6807.71,14233.61,1958.64,17,1.26,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_204,,84.883003,84.883003,84.883003,3.791,3.689,3.861,0.075,7884.42,106763.47,77368.13,7188.79,19000.96,2313.10,18,1.33,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_205,,84.883003,84.883003,84.883003,3.791,3.690,3.862,0.185,9801.50,117926.61,85102.30,9313.85,27734.73,4302.81,18,1.46,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_206,,84.883003,84.883003,84.883003,3.791,3.690,3.861,0.305,12775.80,131991.61,95735.97,11868.13,40793.89,6801.59,18,2.13,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_207,,84.883003,84.883003,84.883003,3.791,3.689,3.861,0.329,21649.02,169700.45,123416.43,19701.65,75814.02,14485.74,18,2.71,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_208,,84.883003,84.883003,84.883003,3.791,3.689,3.861,0.357,31821.89,221162.17,162347.75,28305.80,124938.62,22960.05,18,3.57,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_209,,84.883003,84.883003,84.883003,3.791,3.689,3.861,0.261,43340.50,283442.50,211940.97,38585.66,182085.25,32954.70,18,4.49,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_222,,84.883003,84.883003,84.883003,3.831,3.689,3.861,0.054,6099.38,97127.06,69884.06,5879.88,10600.20,1043.53,16,1.22,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_223,,84.883003,84.883003,84.883003,3.730,3.689,3.861,0.055,5539.70,86675.05,62523.04,5114.48,3490.42,503.11,12,1.20,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_224,,84.883003,84.883003,84.883003,3.699,3.689,3.861,0.047,5028.63,79737.10,57579.27,4720.60,3669.59,418.50,14,1.13,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_225,,84.883003,84.883003,84.883003,3.791,3.689,3.861,0.083,6815.20,97619.94,70004.23,6549.32,11797.61,1727.82,15,1.38,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_226,,84.883003,84.883003,84.883003,3.760,3.688,3.860,0.057,5264.43,83809.05,60465.19,4932.78,3650.26,455.28,14,1.18,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_227,,84.883003,84.883003,84.883003,3.801,3.689,3.861,0.179,5902.00,85769.80,61932.26,5643.07,6946.21,1247.26,15,1.18,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_32,,84.883003,84.883003,84.883003,3.689,3.689,3.861,0.047,1568.86,22292.18,16266.91,1565.81,4592.21,567.37,15,1.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_39,,84.883003,84.883003,84.883003,3.776,3.695,3.867,0.063,2726.25,39201.68,28112.04,2443.87,7010.66,644.78,18,1.44,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_41,,84.883003,84.883003,84.883003,3.790,3.688,3.860,0.118,5311.87,61259.52,43582.64,4649.72,18121.59,2253.16,18,1.50,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_42,,84.883003,84.883003,84.883003,3.796,3.695,3.867,0.071,4500.30,60483.33,43622.72,3960.49,12979.32,1331.82,17,1.23,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_43,,84.883003,84.883003,84.883003,3.801,3.689,3.861,0.150,4747.27,55866.74,40247.85,4384.65,13230.23,2011.18,17,1.73,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_44,,84.883003,84.883003,84.883003,3.699,3.689,3.861,0.048,4598.16,64434.78,46583.61,3977.74,15685.78,1266.52,17,1.17,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_45,,84.883003,84.883003,84.883003,3.797,3.695,3.857,0.066,4616.67,63878.80,46053.77,4221.92,15356.22,1367.65,17,1.19,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_46,,84.883003,84.883003,84.883003,3.787,3.695,3.867,0.096,5211.23,66307.12,48200.41,4762.74,15217.38,1924.42,18,1.60,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_47,,84.883003,84.883003,84.883003,3.791,3.689,3.861,0.139,4656.31,68487.98,49746.97,4454.08,15943.33,1527.75,18,1.24,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_48,,84.883003,84.883003,84.883003,3.800,3.689,3.861,0.131,6143.45,70890.20,50894.26,5512.88,16715.91,2498.90,17,1.51,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_49,,84.883003,84.883003,84.883003,3.797,3.695,3.867,0.119,6239.04,77561.95,56434.78,6112.20,20861.76,2962.19,18,1.41,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_50,,84.883003,84.883003,84.883003,3.787,3.695,3.857,0.146,7341.00,77210.09,55804.62,6607.71,17886.87,3115.87,15,1.90,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_51,,84.883003,84.883003,84.883003,3.797,3.695,3.857,0.072,5899.58,77885.26,56242.27,5525.73,18533.32,2034.44,17,1.30,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_52,,84.883003,84.883003,84.883003,3.797,3.695,3.857,0.100,6171.67,79686.37,57704.55,5766.97,18937.20,2193.42,17,1.28,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_53,,84.883003,84.883003,84.883003,3.780,3.689,3.861,0.458,5778.50,81556.54,58801.80,5589.01,16444.94,1967.56,17,1.28,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_54,,84.883003,84.883003,84.883003,3.801,3.689,3.861,0.121,6689.98,86737.15,62287.82,6417.50,20305.56,2726.86,18,1.42,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_55,,84.883003,84.883003,84.883003,3.800,3.689,3.861,0.057,6595.85,87204.70,62710.23,5914.66,18470.63,2112.57,17,1.41,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_56,,84.883003,84.883003,84.883003,3.797,3.695,3.867,0.229,5440.31,81888.45,59109.26,5262.21,11350.01,1342.09,18,1.10,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_57,,84.883003,84.883003,84.883003,3.810,3.688,3.860,0.061,4883.34,75147.24,53735.64,4625.60,11687.04,1098.55,18,1.18,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_58,,84.883003,84.883003,84.883003,3.817,3.695,3.857,0.067,5026.26,70111.97,50112.27,4544.20,12284.65,1134.51,16,1.23,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_59,,84.883003,84.883003,84.883003,3.771,3.689,3.861,0.065,4640.09,71092.85,51216.17,4330.86,13014.46,1099.56,17,1.14,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_60,,84.883003,84.883003,84.883003,3.810,3.688,3.860,0.073,5371.08,74014.09,53153.02,4898.19,12308.93,1466.92,17,1.33,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_61,,84.883003,84.883003,84.883003,3.810,3.689,3.861,0.077,4577.98,67225.17,48796.16,4194.41,7167.93,856.95,16,1.10,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_62,,84.883003,84.883003,84.883003,3.811,3.689,3.861,0.263,6119.98,82936.38,59872.38,5841.44,16603.51,2156.28,18,1.35,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_63,,84.883003,84.883003,84.883003,3.689,3.689,3.861,0.047,5216.69,83903.06,59902.44,4973.14,13891.71,1062.13,17,1.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_64,,84.883003,84.883003,84.883003,3.807,3.695,3.867,0.086,7281.93,90638.23,65028.52,6546.73,17737.26,2494.42,17,1.56,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_65,,84.883003,84.883003,84.883003,3.811,3.689,3.861,0.066,6136.60,86101.66,62273.23,5545.40,12919.59,1456.85,17,1.32,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_66,,84.883003,84.883003,84.883003,3.800,3.689,3.861,0.113,5866.51,84484.87,60925.38,5400.63,10202.24,1272.92,15,1.10,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_67,,84.883003,84.883003,84.883003,3.710,3.689,3.861,0.047,4521.05,69307.05,49542.39,4337.06,5085.00,768.46,13,1.12,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_68,,84.883003,84.883003,84.883003,3.811,3.689,3.861,0.123,5850.95,80669.92,58424.87,5419.89,9189.38,1422.81,14,1.11,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_69,,84.883003,84.883003,84.883003,3.800,3.689,3.861,0.166,6494.69,88115.95,63563.98,6242.78,15269.71,2192.55,18,1.34,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_70,,84.883003,84.883003,84.883003,3.801,3.689,3.861,0.182,9309.78,114723.25,82663.67,9052.83,25961.58,4121.62,18,1.58,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_71,,84.883003,84.883003,84.883003,3.841,3.689,3.861,0.047,5451.48,84863.73,61231.16,5121.14,10604.08,995.82,18,1.17,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_72,,84.883003,84.883003,84.883003,3.810,3.688,3.860,0.114,7465.42,100667.32,72564.77,7226.94,19295.56,2701.28,17,1.61,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_73,,84.883003,84.883003,84.883003,3.720,3.689,3.861,0.071,5926.51,88182.23,63656.09,5496.69,11832.74,1249.42,18,1.20,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_74,,84.883003,84.883003,84.883003,3.761,3.690,3.862,0.071,5649.97,83845.73,60232.43,5206.85,9544.52,1071.78,17,1.22,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_75,,84.883003,84.883003,84.883003,3.801,3.689,3.861,0.069,5210.16,84238.15,61285.11,5051.02,13137.52,1083.20,16,1.25,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_76,,84.883003,84.883003,84.883003,3.800,3.688,3.860,0.084,6763.39,88965.00,64293.77,6163.65,13854.88,1979.50,17,1.29,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_77,,84.883003,84.883003,84.883003,3.811,3.689,3.861,0.096,5986.90,92238.95,66797.14,5795.10,10830.83,1262.09,16,1.10,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_78,,84.883003,84.883003,84.883003,3.821,3.689,3.861,0.070,5892.23,89267.34,64825.45,5563.65,10063.62,1159.77,16,1.10,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_79,,84.883003,84.883003,84.883003,3.771,3.689,3.861,0.067,5094.93,80652.02,57576.39,4853.76,9863.93,909.52,18,1.07,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_80,,84.883003,84.883003,84.883003,3.831,3.689,3.861,0.168,5659.23,87072.50,63302.26,5388.52,12308.41,1230.47,17,1.35,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_81,,84.883003,84.883003,84.883003,3.811,3.689,3.861,0.314,26052.18,213088.42,153303.48,23650.77,101893.57,17473.28,18,2.54,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_82,,84.883003,84.883003,84.883003,3.811,3.689,3.861,0.113,6286.86,88285.16,63937.99,5970.84,7889.80,1496.58,14,1.30,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_83,,84.883003,84.883003,84.883003,3.811,3.689,3.861,0.107,6758.99,99344.88,70987.05,6327.99,15286.48,1658.05,18,1.15,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_84,,84.883003,84.883003,84.883003,3.800,3.688,3.860,0.063,6527.48,103246.50,74425.80,6394.71,19221.05,1726.63,18,1.18,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_85,,84.883003,84.883003,84.883003,3.821,3.689,3.861,0.083,5862.74,88713.09,64019.36,5515.99,9659.13,1106.52,14,1.33,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_86,,84.883003,84.883003,84.883003,3.719,3.688,3.860,0.047,5411.52,87063.07,62401.71,5100.23,11289.52,889.40,17,1.02,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_87,,84.883003,84.883003,84.883003,3.801,3.689,3.861,0.080,6706.44,94966.35,68696.57,6303.35,16151.44,1919.74,17,1.18,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_88,,84.883003,84.883003,84.883003,3.781,3.689,3.861,0.062,5179.86,80281.62,57969.41,4912.18,5576.45,725.12,14,1.19,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_89,,84.883003,84.883003,84.883003,3.801,3.689,3.861,0.082,5485.30,84059.77,60879.00,5406.81,11023.67,1339.11,17,1.27,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_90,,84.883003,84.883003,84.883003,3.797,3.695,3.857,0.208,6622.69,85631.70,61758.46,6354.35,9948.99,1883.08,15,1.38,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_91,,84.883003,84.883003,84.883003,3.791,3.689,3.861,0.123,7899.45,107674.12,76869.12,7494.84,20576.69,2649.73,17,1.41,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_92,,84.883003,84.883003,84.883003,3.790,3.688,3.860,0.253,7130.89,103145.42,74214.55,6907.49,18684.30,2214.14,17,1.22,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_93,,84.883003,84.883003,84.883003,3.791,3.689,3.861,0.083,6983.60,98410.44,70431.78,6641.11,15082.48,2011.78,18,1.32,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_94,,84.883003,84.883003,84.883003,3.797,3.695,3.857,0.068,6591.91,92534.59,66983.59,6166.20,12448.69,1426.12,16,1.19,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_95,,84.883003,84.883003,84.883003,3.801,3.689,3.861,0.084,5783.89,90773.81,65212.21,5575.61,11026.18,1147.35,17,1.13,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_96,,84.883003,84.883003,84.883003,3.801,3.689,3.861,0.053,5426.12,86695.30,62516.98,5222.16,8169.16,864.44,16,1.14,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_97,,84.883003,84.883003,84.883003,3.801,3.690,3.862,0.078,6657.18,101021.41,72380.34,6411.70,16920.41,1739.41,18,1.16,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_98,,84.883003,84.883003,84.883003,3.791,3.689,3.861,0.060,5417.52,85157.95,61311.39,5141.50,10795.86,996.24,17,1.12,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_99,,84.883003,84.883003,84.883003,3.811,3.689,3.861,0.098,6981.94,95848.96,69253.86,6590.49,11476.88,1868.60,14,1.43,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_01,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_02,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_03,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_05,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_06,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_34,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_35,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_36,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_37,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_38,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_40,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_228,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1,2-methyl-4-oxopentanoic acid,2-methyl-4-oxopentanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_229,,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2,2-oxohexanoic acid,2-oxohexanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_07,,84.883003,84.883003,84.883003,4.505,4.395,4.616,0.074,2250.85,33907.85,24382.82,1955.03,4419.45,664.21,18,1.52,0
2,2-oxohexanoic acid,2-oxohexanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_08,,84.883003,84.883003,84.883003,4.597,4.395,4.617,0.047,1934.31,32204.31,22740.32,1814.92,4405.87,576.69,19,1.21,0
2,2-oxohexanoic acid,2-oxohexanoic acid,,mtab_BIOSSCOPE_temporal_2023_061223_09,,84.883003,84.883003,84.883003,4.449,4.389,4.611,0.074,2155.63,30507.20,21921.64,1792.85,4484.21,649.58,16,1.65,0
